,name,rating,address,ave_price,url,tel,crawl_result,lat_lng,place_id
117,KABU和Bistro,4.4,臺北市大安區樂利路11巷13號,500.0,https://ifoodie.tw/restaurant/5c1130022261397c44f8c9ba-KABU%E5%92%8CBistro,0227372843,"{'candidates': [{'geometry': {'location': {'lat': 25.0284864, 'lng': 121.5516954}, 'viewport': {'northeast': {'lat': 25.02976912989272, 'lng': 121.5530709298927}, 'southwest': {'lat': 25.02706947010728, 'lng': 121.5503712701073}}}, 'place_id': 'ChIJLaVAJDOqQjQRzyYgflAAqDE'}], 'status': 'OK'}","[25.0284864, 121.5516954]",ChIJLaVAJDOqQjQRzyYgflAAqDE
118,女人胃小館 Stomach Paradise,4.4,臺北市信義區光復南路419之1號,1200.0,https://ifoodie.tw/restaurant/5f1aee942756dd340b8706ab-%E5%A5%B3%E4%BA%BA%E8%83%83%E5%B0%8F%E9%A4%A8-Stomach-Paradi,0227584070,"{'candidates': [{'geometry': {'location': {'lat': 25.0364479, 'lng': 121.5577641}, 'viewport': {'northeast': {'lat': 25.03779937989272, 'lng': 121.5590377298928}, 'southwest': {'lat': 25.03509972010728, 'lng': 121.5563380701073}}}, 'place_id': 'ChIJuw3QT8irQjQROO1QvGzt5mM'}], 'status': 'OK'}","[25.0364479, 121.5577641]",ChIJuw3QT8irQjQROO1QvGzt5mM
119,小城外 Bar CityNorth,4.5,臺北市大同區民樂街34號,250.0,https://ifoodie.tw/restaurant/59860a4e2756dd22a6bd2af5-%E5%B0%8F%E5%9F%8E%E5%A4%96-Bar-CityNorth,0225595560,"{'candidates': [{'geometry': {'location': {'lat': 25.0564743, 'lng': 121.5107779}, 'viewport': {'northeast': {'lat': 25.05782562989272, 'lng': 121.5121664798927}, 'southwest': {'lat': 25.05512597010728, 'lng': 121.5094668201073}}}, 'place_id': 'ChIJO66LXBSpQjQRT5fUBsM2tOE'}], 'status': 'OK'}","[25.0564743, 121.5107779]",ChIJO66LXBSpQjQRT5fUBsM2tOE
120,Relay Taîpas西班牙創意餐酒館,4.8,臺北市大安區四維路6巷22號,650.0,https://ifoodie.tw/restaurant/5ebcd6e5d6895d1fe02f0d14-Relay-Ta%C3%AEpas%E8%A5%BF%E7%8F%AD%E7%89%99%E5%89%B5%E6%84%8F%E9%A4%90%E9%85%92%E9%A4%A8,0227010529,"{'candidates': [{'geometry': {'location': {'lat': 25.0371368, 'lng': 121.5475766}, 'viewport': {'northeast': {'lat': 25.03848212989272, 'lng': 121.5489263298927}, 'southwest': {'lat': 25.03578247010728, 'lng': 121.5462266701073}}}, 'place_id': 'ChIJSQTlwtGrQjQRFmwSvpxW9Tg'}], 'status': 'OK'}","[25.0371368, 121.5475766]",ChIJSQTlwtGrQjQRFmwSvpxW9Tg
121,Power beef,4.3,臺北市大安區金山南路一段50號,600.0,https://ifoodie.tw/restaurant/58dfebd32756dd7a7d2b3b5f-Power-beef,0223952583,"{'candidates': [{'geometry': {'location': {'lat': 25.0414435, 'lng': 121.5291849}, 'viewport': {'northeast': {'lat': 25.04277727989272, 'lng': 121.5305947798927}, 'southwest': {'lat': 25.04007762010728, 'lng': 121.5278951201073}}}, 'place_id': 'ChIJD6R6t3upQjQRfoKWhCe0nDQ'}], 'status': 'OK'}","[25.0414435, 121.5291849]",ChIJD6R6t3upQjQRfoKWhCe0nDQ
122,Drunk Play爛醉不累,4.5,松壽路12號11樓,600.0,https://ifoodie.tw/restaurant/5e3250a1d6895d33b6d89a41-Drunk-Play%E7%88%9B%E9%86%89%E4%B8%8D%E7%B4%AF,0277457577,"{'candidates': [{'geometry': {'location': {'lat': 25.03531, 'lng': 121.5660665}, 'viewport': {'northeast': {'lat': 25.03693492989272, 'lng': 121.5674251798928}, 'southwest': {'lat': 25.03423527010727, 'lng': 121.5647255201073}}}, 'place_id': 'EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7lo73ot68xMuiZnzExIh4aHAoWChQKEglbxR-xsKtCNBFwBCAVwbZsjRICMTE'}, {'geometry': {'location': {'lat': 25.03531, 'lng': 121.5660665}, 'viewport': {'northeast': {'lat': 25.03693492989272, 'lng': 121.5674251798928}, 'southwest': {'lat': 25.03423527010727, 'lng': 121.5647255201073}}}, 'place_id': 'ChIJW8UfsbCrQjQRcAQgFcG2bI0'}], 'status': 'OK'}","[25.03531, 121.5660665]",EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7lo73ot68xMuiZnzExIh4aHAoWChQKEglbxR-xsKtCNBFwBCAVwbZsjRICMTE
123,溫度小館Chaleureux,4.3,臺北市信義區莊敬路391巷3弄16號,600.0,https://ifoodie.tw/restaurant/56ba2a052756dd5b65a946b8-%E6%BA%AB%E5%BA%A6%E5%B0%8F%E9%A4%A8Chaleureux,0227580838,"{'candidates': [{'geometry': {'location': {'lat': 25.028695, 'lng': 121.565279}, 'viewport': {'northeast': {'lat': 25.03000017989272, 'lng': 121.5666157798927}, 'southwest': {'lat': 25.02730052010728, 'lng': 121.5639161201073}}}, 'place_id': 'ChIJee7pgLSrQjQRx_JwzqFli8M'}], 'status': 'OK'}","[25.028695, 121.565279]",ChIJee7pgLSrQjQRx_JwzqFli8M
124,Luigi 路易奇洗衣公司,3.9,台北市信義區安和路一段112巷1號1樓,1500.0,https://ifoodie.tw/restaurant/5bd08c1723679c43c56fddb7-Luigi-%E8%B7%AF%E6%98%93%E5%A5%87%E6%B4%97%E8%A1%A3%E5%85%AC%E5%8F%B8,0227553709,"{'candidates': [{'geometry': {'location': {'lat': 25.0339539, 'lng': 121.5520768}, 'viewport': {'northeast': {'lat': 25.03525602989272, 'lng': 121.5534250298928}, 'southwest': {'lat': 25.03255637010728, 'lng': 121.5507253701073}}}, 'place_id': 'EjUxMDblj7DngaPlj7DljJfluILlpKflronljYDlronlkozot6_kuIDmrrUxMTLlt7cx6JmfMSIdGhsKFgoUChIJiz9AJcyrQjQR2Z-2RAfGzFMSATE'}], 'status': 'OK'}","[25.0339539, 121.5520768]",EjUxMDblj7DngaPlj7DljJfluILlpKflronljYDlronlkozot6_kuIDmrrUxMTLlt7cx6JmfMSIdGhsKFgoUChIJiz9AJcyrQjQR2Z-2RAfGzFMSATE
125,桂公子酒館 Highballer's Bar,4.3,台北市中山區民生東路一段37號,800.0,https://ifoodie.tw/restaurant/5ca3768c22613971a2f020ac-%E6%A1%82%E5%85%AC%E5%AD%90%E9%85%92%E9%A4%A8-Highballer's-B,0225373649,"{'candidates': [{'geometry': {'location': {'lat': 25.0581954, 'lng': 121.5260152}, 'viewport': {'northeast': {'lat': 25.05947252989272, 'lng': 121.5273645298927}, 'southwest': {'lat': 25.05677287010728, 'lng': 121.5246648701073}}}, 'place_id': 'ChIJJYmiNl2pQjQRDF-8fV0IaGM'}], 'status': 'OK'}","[25.0581954, 121.5260152]",ChIJJYmiNl2pQjQRDF-8fV0IaGM
126,Fourplay 2.0,4.5,臺北市大安區東豐街61號,500.0,https://ifoodie.tw/restaurant/5e0ae0412261395338f8bf73-Fourplay-2.0,0227073802,"{'candidates': [{'geometry': {'location': {'lat': 25.0361027, 'lng': 121.5474666}, 'viewport': {'northeast': {'lat': 25.03739187989272, 'lng': 121.5488310298927}, 'southwest': {'lat': 25.03469222010728, 'lng': 121.5461313701073}}}, 'place_id': 'ChIJzWT_8NGrQjQRN-obMwUaVlM'}], 'status': 'OK'}","[25.0361027, 121.5474666]",ChIJzWT_8NGrQjQRN-obMwUaVlM
127,Broccoli Beer 韓國餐酒食堂,4.5,台北市中山區松江路40號,700.0,https://ifoodie.tw/restaurant/575077ae2756dd0896fa07ba-Broccoli-Beer-%E9%9F%93%E5%9C%8B%E9%A4%90%E9%85%92%E9%A3%9F%E5%A0%82,0225236878,"{'candidates': [{'geometry': {'location': {'lat': 25.0477081, 'lng': 121.5326738}, 'viewport': {'northeast': {'lat': 25.04906537989272, 'lng': 121.5341225798927}, 'southwest': {'lat': 25.04636572010727, 'lng': 121.5314229201073}}}, 'place_id': 'ChIJR5llmGOpQjQRrvpGNhCYKeY'}], 'status': 'OK'}","[25.0477081, 121.5326738]",ChIJR5llmGOpQjQRrvpGNhCYKeY
128,十方長私廚料理,4.5,臺北市大安區仁愛路四段48巷21號,1200.0,https://ifoodie.tw/restaurant/5d5d53a02756dd2f1027b4c8-%E5%8D%81%E6%96%B9%E9%95%B7%E7%A7%81%E5%BB%9A%E6%96%99%E7%90%86,0227089123,"{'candidates': [{'geometry': {'location': {'lat': 25.0365415, 'lng': 121.5471268}, 'viewport': {'northeast': {'lat': 25.03789177989272, 'lng': 121.5484478798928}, 'southwest': {'lat': 25.03519212010728, 'lng': 121.5457482201073}}}, 'place_id': 'ChIJT1QO7dGrQjQRbr6s7dKUehA'}], 'status': 'OK'}","[25.0365415, 121.5471268]",ChIJT1QO7dGrQjQRbr6s7dKUehA
129,CÉ LA VI Taipei,4.4,臺北市信義區松智路17號48F,1500.0,https://ifoodie.tw/restaurant/5cc708a72756dd5865e49fa9-C%C3%89-LA-VI-Taipei,0909956000,"{'candidates': [{'geometry': {'location': {'lat': 25.0343073, 'lng': 121.5659555}, 'viewport': {'northeast': {'lat': 25.03565177989272, 'lng': 121.5670441798927}, 'southwest': {'lat': 25.03295212010728, 'lng': 121.5643445201073}}}, 'place_id': 'EiwxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7mmbrot68xN-iZnzQ4RiIfGh0KFgoUChIJUXEeK7erQjQRBaHRUIN3ybMSAzQ4Rg'}], 'status': 'OK'}","[25.0343073, 121.5659555]",EiwxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7mmbrot68xN-iZnzQ4RiIfGh0KFgoUChIJUXEeK7erQjQRBaHRUIN3ybMSAzQ4Rg
130,洞香春,4.1,台北市松山區復興北路313巷36號,1200.0,https://ifoodie.tw/restaurant/5be3d79f23679c419a2bd445-%E6%B4%9E%E9%A6%99%E6%98%A5,0227170700,"{'candidates': [{'geometry': {'location': {'lat': 25.0588114, 'lng': 121.5467129}, 'viewport': {'northeast': {'lat': 25.06023177989272, 'lng': 121.5480633798927}, 'southwest': {'lat': 25.05753212010728, 'lng': 121.5453637201073}}}, 'place_id': 'ChIJP69CvOWrQjQRj9XX2v45VZE'}], 'status': 'OK'}","[25.0588114, 121.5467129]",ChIJP69CvOWrQjQRj9XX2v45VZE
131,Beer Talk Cafe & Bar 台北基隆路店,4.2,臺北市信義區基隆路二段115號,500.0,https://ifoodie.tw/restaurant/5e675d628c906d463d11e457-Beer-Talk-Cafe-%26-Bar,0223782211,"{'candidates': [{'geometry': {'location': {'lat': 25.0286661, 'lng': 121.5571677}, 'viewport': {'northeast': {'lat': 25.03004467989272, 'lng': 121.5584587798927}, 'southwest': {'lat': 25.02734502010728, 'lng': 121.5557591201073}}}, 'place_id': 'ChIJ2Y0O18qrQjQRWL21KCytPtk'}], 'status': 'OK'}","[25.0286661, 121.5571677]",ChIJ2Y0O18qrQjQRWL21KCytPtk
132,Privado Trio 小酒館 早午餐,4.4,臺北市中正區金門街24巷35號1樓,150.0,https://ifoodie.tw/restaurant/5cdac3bb23679c7054c5d4fe-Privado-Trio-%E5%B0%8F%E9%85%92%E9%A4%A8-%E6%97%A9%E5%8D%88%E9%A4%90,0223621207,"{'candidates': [{'geometry': {'location': {'lat': 25.023178, 'lng': 121.521295}, 'viewport': {'northeast': {'lat': 25.02448272989272, 'lng': 121.5226015298927}, 'southwest': {'lat': 25.02178307010728, 'lng': 121.5199018701073}}}, 'place_id': 'Ei8xMDDlj7DngaPlj7DljJfluILkuK3mraPljYDph5HploDooZcyNOW3tzM16JmfMSIdGhsKFgoUChIJK-8dIJGpQjQRNgqfXz5J61QSATE'}], 'status': 'OK'}","[25.023178, 121.521295]",Ei8xMDDlj7DngaPlj7DljJfluILkuK3mraPljYDph5HploDooZcyNOW3tzM16JmfMSIdGhsKFgoUChIJK-8dIJGpQjQRNgqfXz5J61QSATE
133,Prozac Balcony 百憂解陽台,4.6,臺北市大安區復興南路二段309號,1000.0,https://ifoodie.tw/restaurant/5efd307f02935e43ea453406-Prozac-Balcony-%E7%99%BE%E6%86%82%E8%A7%A3%E9%99%BD%E5%8F%B0,0223771118,"{'candidates': [{'geometry': {'location': {'lat': 25.0240779, 'lng': 121.543722}, 'viewport': {'northeast': {'lat': 25.02543042989273, 'lng': 121.5449369798927}, 'southwest': {'lat': 25.02273077010728, 'lng': 121.5422373201073}}}, 'place_id': 'ChIJAy-JxC6qQjQRjm301IjFoAw'}], 'status': 'OK'}","[25.0240779, 121.543722]",ChIJAy-JxC6qQjQRjm301IjFoAw
134,BOX Taipei,4.6,臺北市大安區市民大道四段118號,700.0,https://ifoodie.tw/restaurant/5d803289d6895d124eaac9c1-BOX-Taipei,0227760080,"{'candidates': [{'geometry': {'location': {'lat': 25.044364, 'lng': 121.551064}, 'viewport': {'northeast': {'lat': 25.04578807989272, 'lng': 121.5524248798927}, 'southwest': {'lat': 25.04308842010727, 'lng': 121.5497252201073}}}, 'place_id': 'ChIJcVnOi8SrQjQRzHwwktg94V8'}], 'status': 'OK'}","[25.044364, 121.551064]",ChIJcVnOi8SrQjQRzHwwktg94V8
135,摩德年代-Modism Muses 繆斯餐酒館,4.2,臺北市士林區中山北路五段433號,500.0,https://ifoodie.tw/restaurant/5ef33f16d6895d4ec928decb-%E6%91%A9%E5%BE%B7%E5%B9%B4%E4%BB%A3-Modism-Muses-%E7%B9%86%E6%96%AF,0228881178,"{'candidates': [{'geometry': {'location': {'lat': 25.0909457, 'lng': 121.5271654}, 'viewport': {'northeast': {'lat': 25.09237982989272, 'lng': 121.5284328798927}, 'southwest': {'lat': 25.08968017010728, 'lng': 121.5257332201073}}}, 'place_id': 'ChIJtQFS4KSuQjQRvO3SfbzyBzE'}], 'status': 'OK'}","[25.0909457, 121.5271654]",ChIJtQFS4KSuQjQRvO3SfbzyBzE
136,WOOBAR,4.3,臺北市信義區忠孝東路五段10號10F,1000.0,https://ifoodie.tw/restaurant/559d645bc03a103ee86c6e9e-WOOBAR,0277038887,"{'candidates': [{'geometry': {'location': {'lat': 25.0399434, 'lng': 121.5668801}, 'viewport': {'northeast': {'lat': 25.04186607989272, 'lng': 121.5682417798927}, 'southwest': {'lat': 25.03916642010728, 'lng': 121.5655421201073}}}, 'place_id': 'EkcxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDlv6DlrZ3mnbHot6_kupTmrrUxMOiZn-Wci-azsOe9ruWcsOW7o-WgtDEwRiIfGh0KFgoUChIJt64b7LurQjQR2WyJV9EufFYSAzEwRg'}], 'status': 'OK'}","[25.0399434, 121.5668801]",EkcxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDlv6DlrZ3mnbHot6_kupTmrrUxMOiZn-Wci-azsOe9ruWcsOW7o-WgtDEwRiIfGh0KFgoUChIJt64b7LurQjQR2WyJV9EufFYSAzEwRg
137,Sidebar,4.7,台北市大安區文昌街275號,600.0,https://ifoodie.tw/restaurant/5b5225382756dd5201851a59-Sidebar,0908087433,"{'candidates': [{'geometry': {'location': {'lat': 25.032338, 'lng': 121.556099}, 'viewport': {'northeast': {'lat': 25.03364132989272, 'lng': 121.5574427798927}, 'southwest': {'lat': 25.03094167010728, 'lng': 121.5547431201073}}}, 'place_id': 'ChIJ_xydx8urQjQRuuwsDrxKQf0'}], 'status': 'OK'}","[25.032338, 121.556099]",ChIJ_xydx8urQjQRuuwsDrxKQf0
138,D Town by A Train,4.6,臺北市大安區忠孝東路四段49巷2號2樓,1000.0,https://ifoodie.tw/restaurant/5ad8dae72756dd41bee11f3c-D-Town-by-A-Train,0227212772,"{'candidates': [{'geometry': {'location': {'lat': 25.0422054, 'lng': 121.5453808}, 'viewport': {'northeast': {'lat': 25.04356222989272, 'lng': 121.5466766298927}, 'southwest': {'lat': 25.04086257010728, 'lng': 121.5439769701072}}}, 'place_id': 'EjcxMDblj7DngaPlj7DljJfluILlpKflronljYDlv6DlrZ3mnbHot6_lm5vmrrU0OeW3tzLomZ8yIh0aGwoWChQKEgmrjNNi2qtCNBHxIbaTDA_uBxIBMg'}], 'status': 'OK'}","[25.0422054, 121.5453808]",EjcxMDblj7DngaPlj7DljJfluILlpKflronljYDlv6DlrZ3mnbHot6_lm5vmrrU0OeW3tzLomZ8yIh0aGwoWChQKEgmrjNNi2qtCNBHxIbaTDA_uBxIBMg
139,QAFE Room,4.2,臺北市信義區松仁路90號,600.0,https://ifoodie.tw/restaurant/5eef6d0b2756dd446e3086ae-QAFE-Room,0287896838,"{'candidates': [{'geometry': {'location': {'lat': 25.0351042, 'lng': 121.5679889}, 'viewport': {'northeast': {'lat': 25.03645832989272, 'lng': 121.5694822298927}, 'southwest': {'lat': 25.03375867010728, 'lng': 121.5667825701073}}}, 'place_id': 'ChIJFxlnibCrQjQRHpZHDrMByTk'}], 'status': 'OK'}","[25.0351042, 121.5679889]",ChIJFxlnibCrQjQRHpZHDrMByTk
140,去斯萬家,4.9,臺北市大安區金華街223之2號,600.0,https://ifoodie.tw/restaurant/5f573f5bd6895d61c06e010e-%E5%8E%BB%E6%96%AF%E8%90%AC%E5%AE%B6,0223515757,"{'candidates': [{'geometry': {'location': {'lat': 25.0298563, 'lng': 121.5294158}, 'viewport': {'northeast': {'lat': 25.03116147989272, 'lng': 121.5307651798927}, 'southwest': {'lat': 25.02846182010728, 'lng': 121.5280655201073}}}, 'place_id': 'ChIJP6VBjoOpQjQRhvlmy_mfDIU'}], 'status': 'OK'}","[25.0298563, 121.5294158]",ChIJP6VBjoOpQjQRhvlmy_mfDIU
141,PACKIE銀杏川酒菜館,4.3,台北市區松壽路九號六樓,1000.0,https://ifoodie.tw/restaurant/5beadce623679c3099c7f14e-PACKIE%E9%8A%80%E6%9D%8F%E5%B7%9D%E9%85%92%E8%8F%9C%E9%A4%A8,0227208128,"{'candidates': [{'geometry': {'location': {'lat': 25.0361863, 'lng': 121.5668566}, 'viewport': {'northeast': {'lat': 25.03735727989272, 'lng': 121.5681947798927}, 'southwest': {'lat': 25.03465762010727, 'lng': 121.5654951201073}}}, 'place_id': 'ChIJKSJypLCrQjQRu_omVl1kRx0'}], 'status': 'OK'}","[25.0361863, 121.5668566]",ChIJKSJypLCrQjQRu_omVl1kRx0
142,江雁塘新時尚鐵板燒,4.5,臺北市新生北路三段7號1樓,1000.0,https://ifoodie.tw/restaurant/55a550ebc03a10241de65b7d-%E6%B1%9F%E9%9B%81%E5%A1%98%E6%96%B0%E6%99%82%E5%B0%9A%E9%90%B5%E6%9D%BF%E7%87%92,0225926580,"{'candidates': [{'geometry': {'location': {'lat': 25.0633644, 'lng': 121.5280756}, 'viewport': {'northeast': {'lat': 25.06471677989272, 'lng': 121.5293351298927}, 'southwest': {'lat': 25.06201712010727, 'lng': 121.5266354701073}}}, 'place_id': 'EjQxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOaWsOeUn-WMl-i3r-S4ieautTfomZ8xIh0aGwoWChQKEgnraDwPW6lCNBGKCkYh9p5e4RIBMQ'}], 'status': 'OK'}","[25.0633644, 121.5280756]",EjQxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOaWsOeUn-WMl-i3r-S4ieautTfomZ8xIh0aGwoWChQKEgnraDwPW6lCNBGKCkYh9p5e4RIBMQ
143,B612 Restaurant & Bar - B612餐酒館,4.7,臺北市大安區光復南路260巷51號,600.0,https://ifoodie.tw/restaurant/5db2df8422613978770e3fef-B612-Restaurant-%26-Ba,0227796088,"{'candidates': [{'geometry': {'location': {'lat': 25.0400559, 'lng': 121.555143}, 'viewport': {'northeast': {'lat': 25.04151522989272, 'lng': 121.5564948298927}, 'southwest': {'lat': 25.03881557010728, 'lng': 121.5537951701073}}}, 'place_id': 'ChIJi3g4EcarQjQRr3hGPh5Il0M'}], 'status': 'OK'}","[25.0400559, 121.555143]",ChIJi3g4EcarQjQRr3hGPh5Il0M
144,瑋恩波士頓餐廳,4.4,臺北市中山區新生北路一段88號,1680.0,https://ifoodie.tw/restaurant/55a5bf95c03a10241de67fb8-%E7%91%8B%E6%81%A9%E6%B3%A2%E5%A3%AB%E9%A0%93%E9%A4%90%E5%BB%B3,0225419530,"{'candidates': [{'geometry': {'location': {'lat': 25.0476623, 'lng': 121.5296496}, 'viewport': {'northeast': {'lat': 25.04907832989272, 'lng': 121.5310810298928}, 'southwest': {'lat': 25.04637867010728, 'lng': 121.5283813701073}}}, 'place_id': 'ChIJGfix9WSpQjQRaxUHxXPk9ko'}], 'status': 'OK'}","[25.0476623, 121.5296496]",ChIJGfix9WSpQjQRaxUHxXPk9ko
145,Woolloomooloo,4.0,臺北市信義區信義路4段379號,500.0,https://ifoodie.tw/restaurant/559d1878c03a103ee86c3d9e-Woolloomooloo,0287890128,"{'candidates': [{'geometry': {'location': {'lat': 25.0333157, 'lng': 121.5581353}, 'viewport': {'northeast': {'lat': 25.03457927989272, 'lng': 121.5594836298927}, 'southwest': {'lat': 25.03187962010728, 'lng': 121.5567839701073}}}, 'place_id': 'ChIJlxI4ismrQjQRIrU-GfFcP70'}], 'status': 'OK'}","[25.0333157, 121.5581353]",ChIJlxI4ismrQjQRIrU-GfFcP70
146,WINE-derful葡萄酒主題餐廳,4.4,台北市中山區民生東路三段27號1樓,1000.0,https://ifoodie.tw/restaurant/5730d18c2756dd72d0f68374-WINE-derful%E8%91%A1%E8%90%84%E9%85%92%E4%B8%BB%E9%A1%8C%E9%A4%90%E5%BB%B3,0225182122,"{'candidates': [{'geometry': {'location': {'lat': 25.0580738, 'lng': 121.5388498}, 'viewport': {'northeast': {'lat': 25.05935062989272, 'lng': 121.5401983798927}, 'southwest': {'lat': 25.05665097010727, 'lng': 121.5374987201073}}}, 'place_id': 'EjUxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOawkeeUn-adsei3r-S4ieautTI36JmfMSIdGhsKFgoUChIJmdSbkeGrQjQRquvbT8BZQ2oSATE'}], 'status': 'OK'}","[25.0580738, 121.5388498]",EjUxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOawkeeUn-adsei3r-S4ieautTI36JmfMSIdGhsKFgoUChIJmdSbkeGrQjQRquvbT8BZQ2oSATE
147,To Infinity & Beyond,4.6,臺北市大安區敦化南路一段160巷13號,400.0,https://ifoodie.tw/restaurant/5e720a442261394a16cecbb1-To-Infinity-%26-Beyond,0287718890,"{'candidates': [{'geometry': {'location': {'lat': 25.0436692, 'lng': 121.5478705}, 'viewport': {'northeast': {'lat': 25.04496407989272, 'lng': 121.5492185798927}, 'southwest': {'lat': 25.04226442010728, 'lng': 121.5465189201073}}}, 'place_id': 'ChIJl71VKNurQjQRSdKjAFORjro'}], 'status': 'OK'}","[25.0436692, 121.5478705]",ChIJl71VKNurQjQRSdKjAFORjro
148,義寓Come a casa 歐式餐酒館,4.8,臺北市大安區四維路208巷12號,1980.0,https://ifoodie.tw/restaurant/5e7380232756dd355d25f45a-%E7%BE%A9%E5%AF%93Come-a-casa-%E6%AD%90%E5%BC%8F%E9%A4%90%E9%85%92%E9%A4%A8,0227007080,"{'candidates': [{'geometry': {'location': {'lat': 25.0262603, 'lng': 121.5473541}, 'viewport': {'northeast': {'lat': 25.02765652989272, 'lng': 121.5487068298927}, 'southwest': {'lat': 25.02495687010728, 'lng': 121.5460071701073}}}, 'place_id': 'ChIJK-x-6y2qQjQRW_qIXzXFlCU'}], 'status': 'OK'}","[25.0262603, 121.5473541]",ChIJK-x-6y2qQjQRW_qIXzXFlCU
149,一時無酉 abvless,4.9,臺北市中山區中山北路二段26巷18號,600.0,https://ifoodie.tw/restaurant/5ed50f162756dd23ad7269ba-%E4%B8%80%E6%99%82%E7%84%A1%E9%85%89-abvless,一時無酉 abvless,"{'candidates': [{'geometry': {'location': {'lat': 25.0539245, 'lng': 121.5214504}, 'viewport': {'northeast': {'lat': 25.05529382989272, 'lng': 121.5227699298927}, 'southwest': {'lat': 25.05259417010728, 'lng': 121.5200702701073}}}, 'place_id': 'ChIJ_T73FGmpQjQRXEKYPSUrATU'}], 'status': 'OK'}","[25.0539245, 121.5214504]",ChIJ_T73FGmpQjQRXEKYPSUrATU
150,大嗑西式餐館,4.6,臺北市中正區濟南路二段18之3號,1000.0,https://ifoodie.tw/restaurant/559d6308c03a103ee86c6d68-%E5%A4%A7%E5%97%91%E8%A5%BF%E5%BC%8F%E9%A4%90%E9%A4%A8,0223948810,"{'candidates': [{'geometry': {'location': {'lat': 25.0411, 'lng': 121.526569}, 'viewport': {'northeast': {'lat': 25.04262022989272, 'lng': 121.5279755298927}, 'southwest': {'lat': 25.03992057010728, 'lng': 121.5252758701073}}}, 'place_id': 'ChIJjZQ3GnqpQjQRlgrRZ_TjHiM'}], 'status': 'OK'}","[25.0411, 121.526569]",ChIJjZQ3GnqpQjQRlgrRZ_TjHiM
151,BAR 忠 Chu,4.5,台湾台北市中山區新生北路三段18號,1200.0,https://ifoodie.tw/restaurant/5c60dafa226139721d2b6e30-BAR-%E5%BF%A0-Chu,BAR 忠 Chu,"{'candidates': [{'geometry': {'location': {'lat': 25.063543, 'lng': 121.5273562}, 'viewport': {'northeast': {'lat': 25.06489282989272, 'lng': 121.5287567298927}, 'southwest': {'lat': 25.06219317010728, 'lng': 121.5260570701073}}}, 'place_id': 'ChIJQ3NNF1upQjQR_HxTSADc9MI'}], 'status': 'OK'}","[25.063543, 121.5273562]",ChIJQ3NNF1upQjQR_HxTSADc9MI
152,巴賽麗廳 (亞都麗緻大飯店),4.3,臺北市中山區民權東路二段41號,1200.0,https://ifoodie.tw/restaurant/559d5774c03a103ee86c6685-%E5%B7%B4%E8%B3%BD%E9%BA%97%E5%BB%B3-(%E4%BA%9E%E9%83%BD%E9%BA%97%E7%B7%BB%E5%A4%A7%E9%A3%AF%E5%BA%97),0225971234,"{'candidates': [{'geometry': {'location': {'lat': 25.0627786, 'lng': 121.5299676}, 'viewport': {'northeast': {'lat': 25.06406912989272, 'lng': 121.5313169298927}, 'southwest': {'lat': 25.06136947010728, 'lng': 121.5286172701073}}}, 'place_id': 'ChIJt3yXuFupQjQRFQc-U06YBg4'}], 'status': 'OK'}","[25.0627786, 121.5299676]",ChIJt3yXuFupQjQRFQc-U06YBg4
153,島Dau,4.8,臺北市大安區忠孝東路四段223巷34號,400.0,https://ifoodie.tw/restaurant/5ed7b2742756dd43d595b064-%E5%B3%B6Dau,0227710609,"{'candidates': [{'geometry': {'location': {'lat': 25.043101, 'lng': 121.553166}, 'viewport': {'northeast': {'lat': 25.04444992989272, 'lng': 121.5544323798927}, 'southwest': {'lat': 25.04175027010728, 'lng': 121.5517327201073}}}, 'place_id': 'ChIJR4e0O8SrQjQRWEF2z9zmIS0'}], 'status': 'OK'}","[25.043101, 121.553166]",ChIJR4e0O8SrQjQRWEF2z9zmIS0
154,dé PLACE 德普雷斯,4.3,臺北市大安區敦化南路一段161巷69弄5號,360.0,https://ifoodie.tw/restaurant/57b1402623679c73557787fd-d%C3%A9-PLACE-%E5%BE%B7%E6%99%AE%E9%9B%B7%E6%96%AF,0227110611,"{'candidates': [{'geometry': {'location': {'lat': 25.0439753, 'lng': 121.5525144}, 'viewport': {'northeast': {'lat': 25.04532657989272, 'lng': 121.5538238298927}, 'southwest': {'lat': 25.04262692010727, 'lng': 121.5511241701073}}}, 'place_id': 'ChIJy70La8SrQjQR-pzWtFTGfDs'}], 'status': 'OK'}","[25.0439753, 121.5525144]",ChIJy70La8SrQjQR-pzWtFTGfDs
